"cell_type","gene","avg_logFC","p_val","p_val_adj","de_family","de_method","de_type"
"GluN","RTL9",-2.47113955643931,2.04808973455396e-10,1.13380335664222e-08,"pseudobulk","edgeR","LRT"
"GluN","OPRM1",-2.46989530221796,8.18829840064606e-07,1.6732019959173e-05,"pseudobulk","edgeR","LRT"
"GluN","ASIC2",-2.4622726541432,3.42723015133031e-08,1.05929384305248e-06,"pseudobulk","edgeR","LRT"
"GluN","AC021351.1",-2.46007022522053,9.42006104139796e-10,4.43461957574818e-08,"pseudobulk","edgeR","LRT"
"GluN","COL16A1",-2.45277938007833,8.29845042508974e-07,1.69080135297619e-05,"pseudobulk","edgeR","LRT"
"GluN","ADGRA1",-2.45222353362715,2.05549080497531e-08,6.75704253426585e-07,"pseudobulk","edgeR","LRT"
"GluN","ST8SIA5",-2.44840572674515,1.01434621492843e-12,8.91093035251229e-11,"pseudobulk","edgeR","LRT"
"GluN","AC079841.2",-2.44378918010254,4.77491443621845e-11,3.04203484795033e-09,"pseudobulk","edgeR","LRT"
"GluN","PRRX1",-2.44185072926878,2.02314110234943e-12,1.66356149042519e-10,"pseudobulk","edgeR","LRT"
"GluN","GRM7",-2.43970968780318,4.92125516005339e-13,4.65724104563943e-11,"pseudobulk","edgeR","LRT"
"GluN","GALNT9",-2.42867954288797,3.15162400345119e-11,2.11721843456247e-09,"pseudobulk","edgeR","LRT"
"GluN","DENND3",-2.42383670484534,2.94688667757817e-15,3.98540573259311e-13,"pseudobulk","edgeR","LRT"
"GluN","AL590807.1",-2.41500934058752,1.04862660201217e-06,2.05951600465256e-05,"pseudobulk","edgeR","LRT"
"GluN","CABP1",-2.4131749446651,5.07880067676655e-15,6.66403484545092e-13,"pseudobulk","edgeR","LRT"
"GluN","SORCS3",-2.40771289101064,7.6661536320307e-08,2.14506213469752e-06,"pseudobulk","edgeR","LRT"
"GluN","PIWIL4",-2.40754370025644,8.96332950626324e-06,0.000130369936474352,"pseudobulk","edgeR","LRT"
"GluN","AC109466.1",-2.39278334876438,9.63796491042793e-06,0.000137905637129023,"pseudobulk","edgeR","LRT"
"GluN","AC008056.1",-2.39166264424515,5.17482303442311e-06,8.18705327175149e-05,"pseudobulk","edgeR","LRT"
"GluN","CAMK1G",-2.38855288566927,1.94169996242586e-05,0.000249967518701645,"pseudobulk","edgeR","LRT"
"GluN","AP000943.2",-2.3873362285354,5.03953284114944e-09,1.9979236503423e-07,"pseudobulk","edgeR","LRT"
"GluN","NALCN",-2.38489675772502,5.72605934660434e-15,7.32626721794791e-13,"pseudobulk","edgeR","LRT"
"GluN","P3H2",-2.37961233096484,8.8336708945712e-12,6.46998199605945e-10,"pseudobulk","edgeR","LRT"
"GluN","OTULINL",-2.37562006590413,1.46409148967683e-10,8.51797378946889e-09,"pseudobulk","edgeR","LRT"
"GluN","AC005162.3",-2.36971042793846,3.01251180406214e-10,1.5851672607211e-08,"pseudobulk","edgeR","LRT"
"GluN","MAN2A1",-2.36960247681035,1.82435795032053e-13,1.85657021115953e-11,"pseudobulk","edgeR","LRT"
"GluN","TRMT9B",-2.36796848850402,8.66520680166719e-21,3.14343119681656e-18,"pseudobulk","edgeR","LRT"
"GluN","ENPP5",-2.36741992564634,3.76876302300317e-10,1.93360745115312e-08,"pseudobulk","edgeR","LRT"
"GluN","LINC01965",-2.35854138435469,1.22622760270786e-06,2.35434172661873e-05,"pseudobulk","edgeR","LRT"
"GluN","PITPNM3",-2.35649807823223,1.43964751298711e-12,1.23309808508215e-10,"pseudobulk","edgeR","LRT"
"GluN","MAST4",-2.35184711437508,3.30899996509394e-14,3.77900051569155e-12,"pseudobulk","edgeR","LRT"
"GluN","RAP1GAP",-2.34290300990841,1.3070442186767e-13,1.38974856837573e-11,"pseudobulk","edgeR","LRT"
"GluN","VWA5B2",-2.33257353685045,2.2548200121776e-08,7.39652926335068e-07,"pseudobulk","edgeR","LRT"
"GluN","AC021733.4",-2.33222721750163,2.95961068215731e-12,2.33400499704145e-10,"pseudobulk","edgeR","LRT"
"GluN","DIRAS2",-2.33211285141008,3.24233193736559e-17,6.28788083576528e-15,"pseudobulk","edgeR","LRT"
"GluN","PRMT8",-2.33188205775662,7.87839582851901e-18,1.68223050111877e-15,"pseudobulk","edgeR","LRT"
"GluN","MAP3K5",-2.3312881425364,1.46973227241394e-06,2.75656762519018e-05,"pseudobulk","edgeR","LRT"
"GluN","OVOL2",-2.32787370703869,1.15197212342334e-07,3.06744908685309e-06,"pseudobulk","edgeR","LRT"
"GluN","GRM7-AS1",-2.32717029160222,6.9439212087008e-08,1.96978666486006e-06,"pseudobulk","edgeR","LRT"
"GluN","DLG1",-2.32526192334688,3.38985193590917e-16,5.44406689811247e-14,"pseudobulk","edgeR","LRT"
"GluN","AL022323.4",-2.32195635788038,1.39151616368217e-14,1.70267463917221e-12,"pseudobulk","edgeR","LRT"
"GluN","BRINP1",-2.3208014568692,7.25731550412154e-18,1.57591072936329e-15,"pseudobulk","edgeR","LRT"
"GluN","NPM2",-2.31887207394303,1.48115753159609e-09,6.60947792862018e-08,"pseudobulk","edgeR","LRT"
"GluN","KCNQ5",-2.31825295649662,6.65406134694669e-12,4.96798987005088e-10,"pseudobulk","edgeR","LRT"
"GluN","PALM2-AKAP2",-2.31817858326493,3.15226149484445e-09,1.31707294300174e-07,"pseudobulk","edgeR","LRT"
"GluN","AC009264.1",-2.31785007598653,4.75857623348397e-05,0.000525916480858345,"pseudobulk","edgeR","LRT"
"GluN","AL590302.2",-2.3161107220121,9.47961797591026e-05,0.000929720166307866,"pseudobulk","edgeR","LRT"
"GluN","STAC",-2.31570879419871,7.47158995299804e-08,2.10245290621149e-06,"pseudobulk","edgeR","LRT"
"GluN","FAT2",-2.30774091992851,3.11857439706486e-15,4.19918085299104e-13,"pseudobulk","edgeR","LRT"
"GluN","LINC02694",-2.30233036396974,7.27542057173879e-10,3.52732064983594e-08,"pseudobulk","edgeR","LRT"
"GluN","AC077690.1",-2.30027525585972,3.02514453132989e-13,2.96128036900181e-11,"pseudobulk","edgeR","LRT"
"GluN","FRAS1",-2.29870084671554,7.88414660513437e-08,2.19609449475445e-06,"pseudobulk","edgeR","LRT"
"GluN","DYSF",-2.2966823827707,1.63757957676998e-12,1.37214038722017e-10,"pseudobulk","edgeR","LRT"
"GluN","RGS9",-2.29598733659161,2.80249313188503e-12,2.23294252510788e-10,"pseudobulk","edgeR","LRT"
"GluN","NR3C2",-2.2945623541471,6.43719551362559e-10,3.16572446032927e-08,"pseudobulk","edgeR","LRT"
"GluN","GK",-2.29131655996506,5.55847144395375e-13,5.14701102024966e-11,"pseudobulk","edgeR","LRT"
"GluN","COL24A1",-2.28969642264767,8.62585967024363e-09,3.19301780230447e-07,"pseudobulk","edgeR","LRT"
"GluN","MID2",-2.28283309380295,2.33568356366156e-05,0.000292405294171401,"pseudobulk","edgeR","LRT"
"GluN","CCDC61",-2.28250971360094,3.24382883993399e-10,1.69531291998923e-08,"pseudobulk","edgeR","LRT"
"GluN","SMAD7",-2.27820909586454,4.01706914247904e-11,2.60223376067944e-09,"pseudobulk","edgeR","LRT"
"GluN","AC113386.1",-2.27612457189871,4.43778179812629e-07,9.80222075538856e-06,"pseudobulk","edgeR","LRT"
"GluN","ASAP2",-2.27457516090647,1.28080611101028e-20,4.48791550375021e-18,"pseudobulk","edgeR","LRT"
"GluN","FAM189A1",-2.27413621197086,1.24071301833995e-19,3.60918735099174e-17,"pseudobulk","edgeR","LRT"
"GluN","CHSY3",-2.27069708103007,2.30758158009987e-15,3.23428536465362e-13,"pseudobulk","edgeR","LRT"
"GluN","AC027097.2",-2.269256132068,5.22938218221355e-07,1.13315530280081e-05,"pseudobulk","edgeR","LRT"
"GluN","AC009063.3",-2.268394637936,5.55209803919415e-09,2.17810360099939e-07,"pseudobulk","edgeR","LRT"
"GluN","AC020911.2",-2.2668339720039,7.61912329751666e-11,4.63383958341078e-09,"pseudobulk","edgeR","LRT"
"GluN","SCPEP1",-2.26530919348602,1.29336387052621e-11,9.31796143637283e-10,"pseudobulk","edgeR","LRT"
"GluN","BDNF-AS",-2.26250416076788,3.82580961946269e-11,2.49933982237568e-09,"pseudobulk","edgeR","LRT"
"GluN","MAATS1",-2.26093660122747,6.70458815074347e-15,8.47278588640061e-13,"pseudobulk","edgeR","LRT"
"GluN","ATP2B2",-2.25890407238353,2.42203423631163e-16,3.99376607896627e-14,"pseudobulk","edgeR","LRT"
"GluN","CDH6",-2.2583465937867,6.97821610184911e-11,4.29487611777479e-09,"pseudobulk","edgeR","LRT"
"GluN","AC009063.2",-2.25726369200683,2.3203281084717e-10,1.26185744664418e-08,"pseudobulk","edgeR","LRT"
"GluN","KIF17",-2.25575758392845,3.57074294234286e-10,1.84120164928331e-08,"pseudobulk","edgeR","LRT"
"GluN","SYNJ2",-2.2544488774023,1.48480740005048e-07,3.80266081233859e-06,"pseudobulk","edgeR","LRT"
"GluN","LHFPL6",-2.24954256069202,3.10794234380928e-09,1.304414434811e-07,"pseudobulk","edgeR","LRT"
"GluN","IQSEC1",-2.24828991760844,8.02190323073898e-17,1.446522725847e-14,"pseudobulk","edgeR","LRT"
"GluN","ARHGAP26-AS1",-2.24739985061851,1.28675795394552e-08,4.51390005801026e-07,"pseudobulk","edgeR","LRT"
"GluN","GDA",-2.24521134363803,8.15984974453088e-19,2.0291045715533e-16,"pseudobulk","edgeR","LRT"
"GluN","KCNMA1",-2.24318100990974,4.39316548068331e-18,9.96053364682866e-16,"pseudobulk","edgeR","LRT"
"GluN","TMEM132B",-2.24313488627918,4.01207476025901e-16,6.3442218067993e-14,"pseudobulk","edgeR","LRT"
"GluN","SEL1L3",-2.23711667982788,5.51869611672072e-09,2.16843512589988e-07,"pseudobulk","edgeR","LRT"
"GluN","AC104689.2",-2.23645671082847,3.4345217103142e-07,7.90914689600736e-06,"pseudobulk","edgeR","LRT"
"GluN","AGBL4",-2.23546908475194,1.3057975150193e-10,7.7134609914981e-09,"pseudobulk","edgeR","LRT"
"GluN","UNC80",-2.23481952308638,5.7475442867465e-12,4.33314249588823e-10,"pseudobulk","edgeR","LRT"
"GluN","PEX5L-AS2",-2.23252564059097,7.72188381151874e-08,2.15674173304511e-06,"pseudobulk","edgeR","LRT"
"GluN","PPARGC1B",-2.22473545898612,3.84137124675345e-11,2.50420047343854e-09,"pseudobulk","edgeR","LRT"
"GluN","ECE2",-2.2225248940811,1.54499374257037e-06,2.88202553249591e-05,"pseudobulk","edgeR","LRT"
"GluN","LY6E-DT",-2.22153217215505,3.17104062214157e-10,1.66290880244448e-08,"pseudobulk","edgeR","LRT"
"GluN","ANKRD33B",-2.22107775287443,9.64446548209569e-14,1.04713765190289e-11,"pseudobulk","edgeR","LRT"
"GluN","AC005229.5",-2.22024833745539,4.99297229429927e-08,1.47187667968182e-06,"pseudobulk","edgeR","LRT"
"GluN","MAL2",-2.21370000896391,8.34786908921259e-15,1.04213175451769e-12,"pseudobulk","edgeR","LRT"
"GluN","RELL2",-2.21185588173244,3.31909118532936e-08,1.03273639454723e-06,"pseudobulk","edgeR","LRT"
"GluN","KIAA1671",-2.21084878093593,1.38470491056108e-15,1.98592446126283e-13,"pseudobulk","edgeR","LRT"
"GluN","GFRA2",-2.20956502283933,2.56761460718808e-09,1.09354138691498e-07,"pseudobulk","edgeR","LRT"
"GluN","AHI1",-2.20716891591049,1.51434809440794e-08,5.22314580437012e-07,"pseudobulk","edgeR","LRT"
"GluN","CCDC191",-2.20671661367233,1.93272852991948e-10,1.07379611207328e-08,"pseudobulk","edgeR","LRT"
"GluN","IL1RAPL2",-2.20494739162741,7.03846599578313e-07,1.46741784300184e-05,"pseudobulk","edgeR","LRT"
"GluN","RFPL2",-2.20076984432223,0.00347762553114581,0.016961813232028,"pseudobulk","edgeR","LRT"
"GluN","AP003464.1",-2.20055940598016,0.00104139214546434,0.00656404881549323,"pseudobulk","edgeR","LRT"
"GluN","AP004147.1",-2.19332613805558,6.09485051650371e-11,3.80434647118202e-09,"pseudobulk","edgeR","LRT"
"GluN","NPTX2",-2.18382099320872,1.78229328692379e-05,0.000234058830929706,"pseudobulk","edgeR","LRT"
"GluN","CXXC4-AS1",-2.18226704500732,5.31994726225493e-11,3.36838960639899e-09,"pseudobulk","edgeR","LRT"
"GluN","ANKRD34C-AS1",-2.18071498826319,1.00182244614249e-05,0.000142224655279943,"pseudobulk","edgeR","LRT"
"GluN","SFTPD",-2.17348675818928,1.37826477870029e-10,8.11045695634037e-09,"pseudobulk","edgeR","LRT"
"GluN","PLPP7",-2.17306310056693,2.64469570614118e-08,8.48586806439786e-07,"pseudobulk","edgeR","LRT"
"GluN","AC090015.1",-2.16921995800066,4.4874428286505e-09,1.80400351573353e-07,"pseudobulk","edgeR","LRT"
"GluN","TSHZ3",-2.16768582263922,8.77308585421662e-14,9.55894354469151e-12,"pseudobulk","edgeR","LRT"
"GluN","JARID2",-2.16702584183487,9.29952457195243e-17,1.65751930737661e-14,"pseudobulk","edgeR","LRT"
"GluN","PDE8B",-2.16537202085272,1.68685717315128e-16,2.87371496873589e-14,"pseudobulk","edgeR","LRT"
"GluN","STAT6",-2.16348487157626,5.37364907565297e-10,2.68987774752856e-08,"pseudobulk","edgeR","LRT"
"GluN","B4GALNT3",-2.16328981897967,8.79308272731684e-17,1.57636456916753e-14,"pseudobulk","edgeR","LRT"
"GluN","SUSD5",-2.16192056944287,6.83370153859175e-11,4.2227893174845e-09,"pseudobulk","edgeR","LRT"
"GluN","RIPK2",-2.16130846352171,1.19675320818072e-09,5.53251651787892e-08,"pseudobulk","edgeR","LRT"
"GluN","ARHGAP26",-2.16087473263202,5.7979682339767e-11,3.63374696127381e-09,"pseudobulk","edgeR","LRT"
"GluN","RHOBTB1",-2.1600563495386,2.91063613933425e-08,9.2334840901617e-07,"pseudobulk","edgeR","LRT"
"GluN","CDH12",-2.15404312227453,4.76477313531669e-07,1.0419984370744e-05,"pseudobulk","edgeR","LRT"
"GluN","KHDRBS3",-2.15206486801509,7.32050865922059e-16,1.1119600222023e-13,"pseudobulk","edgeR","LRT"
"GluN","HTR1E",-2.15075736425518,9.2540073538747e-07,1.85531415316467e-05,"pseudobulk","edgeR","LRT"
"GluN","AC009041.2",-2.14843609782519,3.49911350106184e-08,1.07787377427814e-06,"pseudobulk","edgeR","LRT"
"GluN","AC069272.1",-2.14344463818728,1.27283525735131e-06,2.43171469395463e-05,"pseudobulk","edgeR","LRT"
"GluN","AC090531.1",-2.13766635410081,3.4703236073837e-05,0.00040563847018073,"pseudobulk","edgeR","LRT"
"GluN","PRKCB",-2.13539261444586,4.70312196157671e-12,3.61647794726229e-10,"pseudobulk","edgeR","LRT"
"GluN","NEURL1-AS1",-2.13224984684662,2.2165510548283e-06,3.96989350053489e-05,"pseudobulk","edgeR","LRT"
"GluN","AC109439.2",-2.13157375156551,0.0110574115530506,0.0421638520750362,"pseudobulk","edgeR","LRT"
"GluN","PHF24",-2.12959152899218,2.69651988915668e-07,6.42559434174237e-06,"pseudobulk","edgeR","LRT"
"GluN","TRAF5",-2.12707730712927,7.0572414659017e-08,1.99642239083559e-06,"pseudobulk","edgeR","LRT"
"GluN","NECAB3",-2.12704797260819,3.93277101823166e-09,1.604060771788e-07,"pseudobulk","edgeR","LRT"
"GluN","CACNA1A",-2.12439392896278,6.21435903604493e-16,9.6291337123842e-14,"pseudobulk","edgeR","LRT"
"GluN","AKAP7",-2.12408795902657,2.55100418307561e-12,2.05916790537006e-10,"pseudobulk","edgeR","LRT"
"GluN","TESC",-2.12222714429432,3.31069130783949e-07,7.68135187940035e-06,"pseudobulk","edgeR","LRT"
"GluN","AC096741.1",-2.11872451208838,8.64239082694088e-07,1.74489081699092e-05,"pseudobulk","edgeR","LRT"
"GluN","CAMK2N1",-2.11690078470378,4.39485389724529e-06,7.09875955587e-05,"pseudobulk","edgeR","LRT"
"GluN","GRIA4",-2.11008055178964,8.47639220793654e-05,0.000844889058815956,"pseudobulk","edgeR","LRT"
"GluN","AC099788.1",-2.10904636028738,2.45366306171885e-07,5.8878366154164e-06,"pseudobulk","edgeR","LRT"
"GluN","ATP8B4",-2.10877096082865,4.69723173149294e-06,7.52802185242125e-05,"pseudobulk","edgeR","LRT"
"GluN","CAMK2A",-2.1072284756791,0.000136556888904161,0.00125751710845552,"pseudobulk","edgeR","LRT"
"GluN","AJ009632.2",-2.10524571124154,5.90327043601975e-05,0.000629634534398716,"pseudobulk","edgeR","LRT"
"GluN","ADGRV1",-2.10152598063353,2.73811136971082e-08,8.74918798808633e-07,"pseudobulk","edgeR","LRT"
"GluN","CX3CL1",-2.10129096963016,2.79254596085978e-07,6.61352954708996e-06,"pseudobulk","edgeR","LRT"
"GluN","AC093305.1",-2.10022436885029,1.4859670005737e-05,0.000200787872316784,"pseudobulk","edgeR","LRT"
"GluN","SLC17A7",-2.09295291477504,4.36068256680499e-11,2.80128431140483e-09,"pseudobulk","edgeR","LRT"
"GluN","SEMA7A",-2.09282665128795,3.4265423483149e-06,5.77047696943145e-05,"pseudobulk","edgeR","LRT"
"GluN","KCNIP1",-2.08844222391354,1.46929515498149e-12,1.24648149461138e-10,"pseudobulk","edgeR","LRT"
"GluN","AC012076.1",-2.08039607732578,3.7201673115935e-06,6.15643918817103e-05,"pseudobulk","edgeR","LRT"
"GluN","AC013652.1",-2.07596079542052,1.28485013855229e-08,4.51234100481319e-07,"pseudobulk","edgeR","LRT"
"GluN","KCNC2",-2.07465814514244,0.000944517861813066,0.00610186638780765,"pseudobulk","edgeR","LRT"
"GluN","CDH7",-2.07402914955736,2.18225747672638e-09,9.4375749361652e-08,"pseudobulk","edgeR","LRT"
"GluN","NCEH1",-2.07132650384253,8.17106901347456e-09,3.0539989458241e-07,"pseudobulk","edgeR","LRT"
"GluN","TSPAN2",-2.07118578785331,8.40299184995662e-07,1.70635079538414e-05,"pseudobulk","edgeR","LRT"
"GluN","BEND6",-2.06623753115382,2.12108431585986e-13,2.10979467353351e-11,"pseudobulk","edgeR","LRT"
"GluN","AFF1",-2.06522868655028,4.04821026755849e-08,1.22499081060026e-06,"pseudobulk","edgeR","LRT"
"GluN","OSBPL3",-2.06446105618628,1.14458842759552e-13,1.22973463989226e-11,"pseudobulk","edgeR","LRT"
"GluN","ARNT2",-2.06068500246351,4.750540067019e-12,3.64385330762515e-10,"pseudobulk","edgeR","LRT"
"GluN","JHY",-2.06066927993471,5.32857498822533e-06,8.40013342341145e-05,"pseudobulk","edgeR","LRT"
"GluN","SYNPO",-2.05951375257314,1.0342565674161e-10,6.18048473958825e-09,"pseudobulk","edgeR","LRT"
"GluN","AC018832.1",-2.05410716322428,2.35510967008904e-06,4.16876042923052e-05,"pseudobulk","edgeR","LRT"
"GluN","LINC01821",-2.05339286272437,2.90891936429283e-08,9.2334840901617e-07,"pseudobulk","edgeR","LRT"
"GluN","PDE4A",-2.05228784901883,3.30686012768522e-11,2.19756534562874e-09,"pseudobulk","edgeR","LRT"
"GluN","SH3RF1",-2.04976014312503,1.23993539670751e-14,1.52324334491937e-12,"pseudobulk","edgeR","LRT"
"GluN","RYR2",-2.0439519686798,7.70973324413777e-14,8.46012898871844e-12,"pseudobulk","edgeR","LRT"
"GluN","PPARGC1A",-2.04229611325666,1.12825179002992e-07,3.02255811864228e-06,"pseudobulk","edgeR","LRT"
"GluN","PRLR",-2.04205666561914,9.23169179118025e-05,0.000909745018795279,"pseudobulk","edgeR","LRT"
"GluN","LINC02223",-2.04192789570647,4.31319577471342e-08,1.29374894662732e-06,"pseudobulk","edgeR","LRT"
"GluN","GABRG3-AS1",-2.03854440886801,5.29394321307906e-05,0.000574784292166524,"pseudobulk","edgeR","LRT"
"GluN","ZNF365",-2.03621113465016,8.83322512818842e-09,3.26194606979269e-07,"pseudobulk","edgeR","LRT"
"GluN","SLC35F3",-2.03572898977352,1.80835333131772e-11,1.2701725505964e-09,"pseudobulk","edgeR","LRT"
"GluN","BAALC",-2.03377243171907,1.8115977707204e-15,2.57422199355593e-13,"pseudobulk","edgeR","LRT"
"GluN","AC002069.2",-2.03073327202682,9.43682248749503e-08,2.57964912590345e-06,"pseudobulk","edgeR","LRT"
"GluN","ELL2",-2.03068357117886,3.61228040747398e-10,1.85951028989082e-08,"pseudobulk","edgeR","LRT"
"GluN","DLEU7",-2.03017911282409,1.86418916943208e-08,6.20758888114883e-07,"pseudobulk","edgeR","LRT"
"GluN","KCNIP4",-2.02897898215332,2.12146745124146e-09,9.22643848505365e-08,"pseudobulk","edgeR","LRT"
"GluN","ARNTL2",-2.02842974934769,1.01004065628199e-08,3.66838676518907e-07,"pseudobulk","edgeR","LRT"
"GluN","AC016650.1",-2.02796119150306,8.95630237168742e-08,2.46798555523666e-06,"pseudobulk","edgeR","LRT"
"GluN","NEIL1",-2.02615018808176,7.90519716130433e-10,3.80275748001277e-08,"pseudobulk","edgeR","LRT"
"GluN","NT5DC1",-2.02445055689954,1.37910828812551e-11,9.86654386643852e-10,"pseudobulk","edgeR","LRT"
"GluN","MSRB3",-2.02215626159497,1.11937182009759e-08,4.00664818271276e-07,"pseudobulk","edgeR","LRT"
"GluN","C1QTNF4",-2.0196978413139,3.57264288480119e-09,1.47473150405415e-07,"pseudobulk","edgeR","LRT"
"GluN","HCN1",-2.01599375025234,3.25490264008059e-07,7.5813365271199e-06,"pseudobulk","edgeR","LRT"
"GluN","KCNMA1-AS1",-2.00817319097015,4.47731500186899e-12,3.45145020206576e-10,"pseudobulk","edgeR","LRT"
"GluN","JAKMIP3",-2.00583929702215,1.03376565647779e-11,7.53573617434812e-10,"pseudobulk","edgeR","LRT"
"GluN","AC008415.1",-2.00441817403611,0.000761047754929836,0.00511819139002432,"pseudobulk","edgeR","LRT"
"GluN","AL391840.1",-2.00251081942862,1.02803707536704e-09,4.81024631546928e-08,"pseudobulk","edgeR","LRT"
"GluN","TSBP1-AS1",-1.99936683717077,2.84868966423407e-06,4.91821644998082e-05,"pseudobulk","edgeR","LRT"
"GluN","KCNF1",-1.98975215301319,2.01469519642236e-06,3.64358512502542e-05,"pseudobulk","edgeR","LRT"
"GluN","KCNIP4-IT1",-1.98664767211722,3.24366860637129e-08,1.01335888021741e-06,"pseudobulk","edgeR","LRT"
"GluN","WSCD2",-1.98658667985372,1.26462084724698e-08,4.45143650968727e-07,"pseudobulk","edgeR","LRT"
"GluN","AC011824.2",-1.98427239111835,3.05947878454572e-06,5.24397044588478e-05,"pseudobulk","edgeR","LRT"
"GluN","PCDH9",-1.98363535783265,9.84174743489561e-09,3.58288408683596e-07,"pseudobulk","edgeR","LRT"
"GluN","PPM1H",-1.98040101545369,6.10667742271112e-10,3.01761856296951e-08,"pseudobulk","edgeR","LRT"
"GluN","SYNDIG1",-1.97915500753626,9.44467648085984e-06,0.000135706709826334,"pseudobulk","edgeR","LRT"
"GluN","ARNTL2-AS1",-1.97759666544903,2.17407152658142e-06,3.90206609558429e-05,"pseudobulk","edgeR","LRT"
"GluN","OCA2",-1.97555737937476,6.0482676027719e-06,9.31095015134656e-05,"pseudobulk","edgeR","LRT"
"GluN","TSBP1",-1.97467672933137,0.000171561086057629,0.0015186543832554,"pseudobulk","edgeR","LRT"
"GluN","CDH13",-1.9708293082653,6.37983618756608e-08,1.83680904615873e-06,"pseudobulk","edgeR","LRT"
"GluN","MYLIP",-1.96792517689848,4.12460127451848e-07,9.21609277534619e-06,"pseudobulk","edgeR","LRT"
"GluN","ADCY7",-1.96736055191203,1.53735392406395e-07,3.91771142549686e-06,"pseudobulk","edgeR","LRT"
"GluN","AL359918.2",-1.96519405678138,4.9451598294777e-05,0.000542262671360735,"pseudobulk","edgeR","LRT"
"GluN","BAALC-AS1",-1.9641647609679,1.47058658778591e-06,2.75656762519018e-05,"pseudobulk","edgeR","LRT"
"GluN","LRRC8C",-1.96325871567889,4.03236678980104e-10,2.05857665502508e-08,"pseudobulk","edgeR","LRT"
"GluN","SHROOM2",-1.96242740811512,4.80082561729821e-09,1.91010913431471e-07,"pseudobulk","edgeR","LRT"
"GluN","ALDH1A2",-1.9621812174453,0.000605699495533346,0.00425341469933289,"pseudobulk","edgeR","LRT"
"GluN","ILDR2",-1.95579722585568,1.33467451976304e-08,4.66606449171127e-07,"pseudobulk","edgeR","LRT"
"GluN","CDH8",-1.95241727424757,5.65247599777034e-06,8.79384951519921e-05,"pseudobulk","edgeR","LRT"
"GluN","SIRPA",-1.95226682136811,1.57912887825367e-13,1.63397446177691e-11,"pseudobulk","edgeR","LRT"
"GluN","KCNH5",-1.95218112184849,7.34180289553358e-05,0.000752107947786638,"pseudobulk","edgeR","LRT"
"GluN","IGFL4",-1.95067323428542,7.79022218259531e-11,4.71806950453328e-09,"pseudobulk","edgeR","LRT"
"GluN","BMPER",-1.94980332798518,3.79971845594429e-07,8.62771123630649e-06,"pseudobulk","edgeR","LRT"
"GluN","SMAD3",-1.94740637529994,5.63959669926935e-09,2.20681426677627e-07,"pseudobulk","edgeR","LRT"
"GluN","CES4A",-1.94690746223253,3.66389909286836e-07,8.36861692804414e-06,"pseudobulk","edgeR","LRT"
"GluN","ATP10D",-1.94637798081608,1.14954605519271e-07,3.06363462505336e-06,"pseudobulk","edgeR","LRT"
"GluN","PGP",-1.9446572959486,5.12508247075825e-08,1.50793814871976e-06,"pseudobulk","edgeR","LRT"
"GluN","KCNV1",-1.94293659388361,2.86776603063674e-07,6.77480570686389e-06,"pseudobulk","edgeR","LRT"
"GluN","DOCK1",-1.94290646033616,2.12638258601522e-07,5.21200373925114e-06,"pseudobulk","edgeR","LRT"
"GluN","COL11A1",-1.93586837855362,2.54440466332323e-12,2.05916790537006e-10,"pseudobulk","edgeR","LRT"
"GluN","KCNH3",-1.93535929611849,6.8144144819812e-11,4.21932671790944e-09,"pseudobulk","edgeR","LRT"
"GluN","PPFIBP1",-1.93381754357034,3.30135734272869e-09,1.37008551363444e-07,"pseudobulk","edgeR","LRT"
"GluN","GFPT2",-1.9317447453763,6.31517411651991e-07,1.3319818627831e-05,"pseudobulk","edgeR","LRT"
"GluN","DNAH7",-1.93057490758406,1.1631932980753e-06,2.25437242904789e-05,"pseudobulk","edgeR","LRT"
"GluN","GPR158",-1.92989292116909,8.2789822656603e-09,3.0794019078605e-07,"pseudobulk","edgeR","LRT"
"GluN","INSYN2B",-1.92980935238316,3.24193679669992e-09,1.34905696526643e-07,"pseudobulk","edgeR","LRT"
"GluN","AL109946.1",-1.92900421227545,1.40506939422255e-06,2.64986634684113e-05,"pseudobulk","edgeR","LRT"
"GluN","NOXA1",-1.92471061170317,2.74779012195693e-05,0.000334497072287967,"pseudobulk","edgeR","LRT"
"GluN","ARHGAP20",-1.92255580543989,5.64438731536423e-14,6.28320154762658e-12,"pseudobulk","edgeR","LRT"
"GluN","AC006148.1",-1.92059708149163,3.13526689343536e-11,2.11082870434671e-09,"pseudobulk","edgeR","LRT"
"GluN","COL10A1",-1.9193342419268,0.00233614780968862,0.0125082683993312,"pseudobulk","edgeR","LRT"
"GluN","SYT7",-1.91886855775521,3.04121254192255e-12,2.3861523849919e-10,"pseudobulk","edgeR","LRT"
"GluN","PCDHA12",-1.91435896765891,5.75561248342014e-07,1.23160521114684e-05,"pseudobulk","edgeR","LRT"
"GluN","PDLIM3",-1.91302771201841,2.52894292559931e-05,0.000312795648258543,"pseudobulk","edgeR","LRT"
"GluN","NR4A1",-1.91238304454654,0.000106650595886666,0.00102939064118233,"pseudobulk","edgeR","LRT"
"GluN","GRIK3",-1.91229157624529,1.44136245830248e-10,8.40159005704289e-09,"pseudobulk","edgeR","LRT"
"GluN","AC068205.2",-1.91093690926407,2.22499987685892e-07,5.43213548716903e-06,"pseudobulk","edgeR","LRT"
